ID,Buoy,Bay,Indiv,Farm,Distance,Lat,Lng,Date,State,Ploidy,Culture,Valve,Shell_g,Tissue_g,x,y,z,Thick,Infested
2019 Summer Tokeland,Tokeland,Willapa Bay,1,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,36.27,25.73,5.7,9.6,1.2,1.58,0
2019 Summer Tokeland,Tokeland,Willapa Bay,1,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,70.08,NA,6.8,10.5,3.4,4.32,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,2,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,50.94,40.15,6.8,10.8,1.1,2.94,1
2019 Summer Tokeland,Tokeland,Willapa Bay,2,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,73.52,NA,7.4,10.1,2.7,1.67,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,3,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,56.09,39.67,6,11.6,1,1.55,0
2019 Summer Tokeland,Tokeland,Willapa Bay,3,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,70.46,NA,5.6,11.5,3.5,3.13,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,4,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,46.53,40.57,5.2,10.6,0.7,2.89,1
2019 Summer Tokeland,Tokeland,Willapa Bay,4,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,84.82,NA,5.7,11.9,3.2,3.94,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,5,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,63.98,50.94,5.8,11.5,1.1,5.02,0
2019 Summer Tokeland,Tokeland,Willapa Bay,5,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,136,NA,6.8,12.7,4.5,3.35,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,6,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,41.72,29.42,5.7,11.2,0.5,4.65,0
2019 Summer Tokeland,Tokeland,Willapa Bay,6,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,76.34,NA,6,12.6,2.8,3.24,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,7,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,25.58,28.53,5.3,10.7,0.9,1.27,0
2019 Summer Tokeland,Tokeland,Willapa Bay,7,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,36.41,NA,6.2,11.5,2,1.39,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,8,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,24.96,21.47,5.5,8.3,0.6,1.97,0
2019 Summer Tokeland,Tokeland,Willapa Bay,8,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,37.11,NA,5.7,8.8,3.1,3.6,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,9,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,18.27,23.72,4.8,8.3,0.6,2.5,1
2019 Summer Tokeland,Tokeland,Willapa Bay,9,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,33.31,NA,5.5,10.1,3.1,2.55,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,10,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,50.95,40.74,6.4,10.7,0.8,3.58,0
2019 Summer Tokeland,Tokeland,Willapa Bay,10,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,80.42,NA,7.1,11.6,2.4,1.55,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,11,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,26.12,27.05,5.1,8.7,0.5,2.01,0
2019 Summer Tokeland,Tokeland,Willapa Bay,11,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,48.73,NA,6,9.6,3.5,2.15,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,12,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,32.43,30.3,5.8,8.8,0.5,2.59,0
2019 Summer Tokeland,Tokeland,Willapa Bay,12,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,55.42,NA,6.9,9.5,2.3,5.66,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,13,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,38.05,28.41,5.8,11,0.5,2.72,1
2019 Summer Tokeland,Tokeland,Willapa Bay,13,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,53.18,NA,5.9,11.6,3.5,3.95,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,14,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,34.81,28.88,5.8,9.5,0.6,2.01,0
2019 Summer Tokeland,Tokeland,Willapa Bay,14,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,50.29,NA,7,10,2.3,2.55,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,15,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,42.52,25.51,5,11.2,1,1.65,1
2019 Summer Tokeland,Tokeland,Willapa Bay,15,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,46.55,NA,5.5,11.5,2.2,4.17,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,16,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,22.34,20.34,5.8,10,0.6,0.79,0
2019 Summer Tokeland,Tokeland,Willapa Bay,16,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,33.31,NA,6.4,11,2.3,3.07,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,17,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,35.93,27.22,5.6,9.8,0.8,2.35,0
2019 Summer Tokeland,Tokeland,Willapa Bay,17,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,51.53,NA,5.7,10.8,2.5,3.07,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,18,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,44.36,38.97,6,11.5,0.9,2.41,0
2019 Summer Tokeland,Tokeland,Willapa Bay,18,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,71.93,NA,7,12.5,3.6,5.83,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,19,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,52.54,45.95,7,12.3,0.9,2.7,0
2019 Summer Tokeland,Tokeland,Willapa Bay,19,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,69.35,NA,6.5,13.3,2.8,5.48,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,20,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,32.4,23.68,5.4,10,0.9,3.77,0
2019 Summer Tokeland,Tokeland,Willapa Bay,20,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,45.76,NA,5.4,10,2.1,3.18,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,21,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,51.74,48.47,6.7,10,0.9,5.53,0
2019 Summer Tokeland,Tokeland,Willapa Bay,21,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,86.59,NA,7.3,10.7,3.4,5.61,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,22,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,42.28,36.42,5.4,10.9,1,2.3,0
2019 Summer Tokeland,Tokeland,Willapa Bay,22,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,57.75,NA,5.9,12.5,2.5,2.02,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,23,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,27.19,31.8,5,7.6,0.7,2.32,0
2019 Summer Tokeland,Tokeland,Willapa Bay,23,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,69.25,NA,5.5,9.9,3.2,2.68,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,24,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,R,29.78,18.99,4.8,9.5,0.6,2.15,0
2019 Summer Tokeland,Tokeland,Willapa Bay,24,GPW,7,46.6253238,-123.9437159,8/9/19,WA,NA,on,L,42.18,NA,5.1,10.5,2.6,3.27,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,26,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,34.52,16.99,4.4,11.9,0.6,3.99,0
2019 Summer Tokeland,Tokeland,Willapa Bay,26,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,69.6,NA,6.3,12.4,3.3,7.55,0
2019 Summer Tokeland,Tokeland,Willapa Bay,27,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,49.84,33.39,6.5,10.4,0.4,1.99,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,27,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,77.57,NA,8,11.1,2.9,2.34,0
2019 Summer Tokeland,Tokeland,Willapa Bay,28,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,13.59,9.31,3.3,8.7,0.4,0.83,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,28,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,29.44,NA,4.4,10.5,2.7,1.6,0
2019 Summer Tokeland,Tokeland,Willapa Bay,29,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,41.75,28.24,5.9,10.1,0.6,2.58,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,29,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,54.56,NA,7.9,10.8,2.6,1.73,0
2019 Summer Tokeland,Tokeland,Willapa Bay,30,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,31.54,24.2,6.2,9.2,0.5,2.94,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,30,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,52.91,NA,6.9,10.4,2.1,2.01,0
2019 Summer Tokeland,Tokeland,Willapa Bay,31,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,28.06,22.97,5.2,8,0.5,2.15,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,31,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,53.52,NA,6.4,8.9,2.7,2.6,0
2019 Summer Tokeland,Tokeland,Willapa Bay,32,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,16,9.11,4.5,8.3,0.3,2.61,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,32,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,39.13,NA,4.7,10.2,2.1,1.01,0
2019 Summer Tokeland,Tokeland,Willapa Bay,33,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,15.27,13.55,4.4,8.3,0.3,1.25,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,33,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,53.73,NA,5.8,9.6,2.2,1.31,0
2019 Summer Tokeland,Tokeland,Willapa Bay,34,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,10.41,7.27,4,6.1,1.9,1.18,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,34,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,19.19,NA,4.3,6.8,0.6,0.93,0
2019 Summer Tokeland,Tokeland,Willapa Bay,35,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,44.66,23.18,6,9,1.1,3.11,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,35,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,60.74,NA,7.8,11.4,2.1,3.33,0
2019 Summer Tokeland,Tokeland,Willapa Bay,36,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,18.34,11.15,4.2,11.2,0.5,1.64,0
2019 Summer Tokeland,Tokeland,Willapa Bay,36,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,30.43,NA,5.3,12.2,2.2,2.68,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,37,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,30.72,17.84,4.6,11.3,0.5,1.69,0
2019 Summer Tokeland,Tokeland,Willapa Bay,37,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,37.6,NA,5.9,12.1,2.2,2.63,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,38,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,23.03,19.53,5,9,0.3,1.84,0
2019 Summer Tokeland,Tokeland,Willapa Bay,38,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,53.29,NA,6.3,10.6,3.2,3.92,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,39,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,28.39,18.73,4.8,10,0.4,3.33,0
2019 Summer Tokeland,Tokeland,Willapa Bay,39,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,50.81,NA,5.8,11.1,2.8,1.67,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,40,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,23.54,15.39,4,8.1,0.5,2.68,0
2019 Summer Tokeland,Tokeland,Willapa Bay,40,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,42.97,NA,4.8,9.5,3.1,1.64,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,41,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,24.42,17.13,5.5,9.4,0.5,1.84,0
2019 Summer Tokeland,Tokeland,Willapa Bay,41,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,42.61,NA,6.1,11.3,2.4,2.12,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,42,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,28.54,17.06,5.8,7.7,0.5,2.3,0
2019 Summer Tokeland,Tokeland,Willapa Bay,42,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,40.43,NA,6.1,8.8,1.9,0.36,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,43,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,24.9,14.67,4,9.3,0.7,1.83,0
2019 Summer Tokeland,Tokeland,Willapa Bay,43,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,38.63,NA,5,9.8,2.9,2.86,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,44,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,24.4,14.68,5.5,8.9,0.6,1.12,0
2019 Summer Tokeland,Tokeland,Willapa Bay,44,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,44.1,NA,7,10.5,2.1,1.38,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,45,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,23.23,14.08,4.9,8.4,0.8,1.49,0
2019 Summer Tokeland,Tokeland,Willapa Bay,45,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,32.21,NA,5.2,9.4,2.6,1.31,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,46,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,33.22,13.68,4.1,10.3,0.6,2.88,0
2019 Summer Tokeland,Tokeland,Willapa Bay,46,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,44.06,NA,4.8,12,3,1.21,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,47,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,17.34,11,4.4,7.7,0.4,1.32,0
2019 Summer Tokeland,Tokeland,Willapa Bay,47,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,33.46,NA,5.1,9.7,2,0.96,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,48,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,11.5,6.88,3.8,9.6,0.3,1.32,1
2019 Summer Tokeland,Tokeland,Willapa Bay,48,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,23.94,NA,5,10.9,1.9,1.14,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,49,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,43.7,23.69,6.3,9.5,0.6,2.01,0
2019 Summer Tokeland,Tokeland,Willapa Bay,49,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,53.58,NA,6.6,10.9,~2.5,3.36,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,50,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,R,35.22,24.46,5.1,9.7,0.4,2.3,0
2019 Summer Tokeland,Tokeland,Willapa Bay,50,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,NA,L,56.5,NA,6.6,11.7,~3.9,3.23,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,1,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,62,33.63,6.9,12.4,0.4,2.65,1
2019 Summer Tokeland,Tokeland,Willapa Bay,1,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,111.55,NA,7.9,15.2,4.5,2.39,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,2,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,79.06,-,6.9,15.4,0.6,2.01,0
2019 Summer Tokeland,Tokeland,Willapa Bay,2,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,146.03,NA,8.2,16.6,3.8,4.78,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,3,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,90.77,39.21,7.1,15.5,0.4,3.62,1
2019 Summer Tokeland,Tokeland,Willapa Bay,3,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,152.57,NA,7.7,17.2,3.6,6.95,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,4,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,76.61,25.27,7.3,15,0.3,1.36,1
2019 Summer Tokeland,Tokeland,Willapa Bay,4,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,141.4,NA,8.5,15.4,3.7,8.73,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,5,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,75.15,NA,6.1,14,0.6,2.24,0
2019 Summer Tokeland,Tokeland,Willapa Bay,5,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,168.73,32.53,6.6,15.3,3.8,5.7,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,6,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,80.27,29.78,5.7,17.3,0.7,1.1,1
2019 Summer Tokeland,Tokeland,Willapa Bay,6,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,109.87,NA,6.1,18.3,2.9,4.17,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,7,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,70.43,23.82,5.3,14.2,0.8,6.9,1
2019 Summer Tokeland,Tokeland,Willapa Bay,7,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,112.82,NA,5.5,14.6,2.7,4.1,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,8,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,91.83,47.8,8,14.5,0.6,2.98,0
2019 Summer Tokeland,Tokeland,Willapa Bay,8,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,168.86,NA,8.5,16.5,4.3,3.37,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,9,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,70.99,26.2,6.9,13.5,0.8,1.39,0
2019 Summer Tokeland,Tokeland,Willapa Bay,9,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,90.36,NA,7.3,14.5,3.6,8.36,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,10,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,89.7,21.78,7.6,13.2,1.1,5.19,1
2019 Summer Tokeland,Tokeland,Willapa Bay,10,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,122.57,NA,7.9,13.9,3.3,3.84,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,11,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,60.54,13.91,6.2,12.6,1,4.49,1
2019 Summer Tokeland,Tokeland,Willapa Bay,11,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,69.51,NA,6.4,13,3,9.49,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,12,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,61.5,26.14,6.8,13.5,0.6,5.02,1
2019 Summer Tokeland,Tokeland,Willapa Bay,12,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,128.53,NA,7.4,15.9,3.5,5.74,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,13,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,66.88,31.39,7.1,14,0.4,1.64,1
2019 Summer Tokeland,Tokeland,Willapa Bay,13,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,129.16,NA,7.7,14.4,3.8,3.84,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,14,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,70.7,32.23,6.1,13.6,0.7,2.76,1
2019 Summer Tokeland,Tokeland,Willapa Bay,14,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,87.15,NA,6.7,14.4,3.1,9.46,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,15,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,103.79,-,7.5,13.3,0.7,5.85,1
2019 Summer Tokeland,Tokeland,Willapa Bay,15,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,152.27,NA,8.1,13.8,4,8.93,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,16,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,54.85,27.46,6.2,11.1,0.5,1.65,1
2019 Summer Tokeland,Tokeland,Willapa Bay,16,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,107.05,NA,6.6,12.1,4.2,4.95,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,17,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,51.24,29.02,6,13,0.7,2.55,0
2019 Summer Tokeland,Tokeland,Willapa Bay,17,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,83.32,NA,7.3,15.2,2,1.45,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,18,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,93.69,39.14,7.7,13.8,0.7,2.5,0
2019 Summer Tokeland,Tokeland,Willapa Bay,18,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,133.69,NA,8.1,14.4,3.5,9.13,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,19,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,80.17,41.91,7,14,0.6,2.43,1
2019 Summer Tokeland,Tokeland,Willapa Bay,19,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,158.88,NA,7.4,15.4,4.4,6.36,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,20,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,59.15,30.85,5.4,15.7,0.4,3.71,1
2019 Summer Tokeland,Tokeland,Willapa Bay,20,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,73.91,NA,6.1,15.5,2.1,5.75,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,21,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,44.24,21.72,6.8,10,1,2.87,0
2019 Summer Tokeland,Tokeland,Willapa Bay,21,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,70.87,NA,7.7,11.3,2.5,2.58,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,22,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,84.49,61.43,7.2,13.1,1,4.37,1
2019 Summer Tokeland,Tokeland,Willapa Bay,22,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,168.78,NA,8.6,15.1,4.2,8.35,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,23,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,73.75,33.82,6.4,12.2,1.5,4.87,1
2019 Summer Tokeland,Tokeland,Willapa Bay,23,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,112.83,NA,6.9,13.8,3.5,3.25,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,24,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,104.31,33.32,6.7,15.2,1.2,6.03,1
2019 Summer Tokeland,Tokeland,Willapa Bay,24,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,134.02,NA,7.2,15.7,2.8,3.71,NA
2019 Summer Tokeland,Tokeland,Willapa Bay,25,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,R,38.28,22.41,5.5,10,1.8,2.99,1
2019 Summer Tokeland,Tokeland,Willapa Bay,25,EOW,65.8,46.6201735,-123.9517001,8/14/19,WA,diploid,on,L,48.13,NA,5.9,10,2.6,4.95,NA
2019 Summer Cherry Point,Cherry Point,Drayton Harbor,1,DHO,28.9,48.9861831,-122.8064969,7/8/19,WA,diploid,on,R,12.46,10.98,3.8,7.5,0.7,1.84,0
2019 Summer Cherry Point,Cherry Point,Drayton Harbor,1,DHO,28.9,48.9861831,-122.8064969,7/8/19,WA,diploid,on,L,21.57,NA,4.6,8.7,2.2,1.34,NA
2019 Summer Cherry Point,Cherry Point,Drayton Harbor,2,DHO,28.9,48.9861831,-122.8064969,7/8/19,WA,diploid,on,R,8.32,12.23,3.5,8.5,0.6,1.1,0
2019 Summer Cherry Point,Cherry Point,Drayton Harbor,2,DHO,28.9,48.9861831,-122.8064969,7/8/19,WA,diploid,on,L,12.93,NA,4.5,9.4,2,1.36,NA
2019 Summer Cherry Point,Cherry Point,Drayton Harbor,3,DHO,28.9,48.9861831,-122.8064969,7/8/19,WA,diploid,on,R,25,16.84,4.5,7,0.9,5.53,0
